"Area","Instituicao","Modalidade","Inicio_Doutorado","Inicio_Mestrado","Docentes","Dissertacoes","Teses","Di_Te","TotalPeriodicos","Total_Qualificados","A1","A2","B1","B2","B3","B4","B5","C","NC","Conferencias","Livros","Capitulos","Coletaneas","Prod_Artistica","Outros","Conceito"
"Engenharias_II","UFCG","Acad",1999.0,NA,29,0,49,NA,202,195,30,5,41,41,35,15,28,0,7,415,0,9,0,0,0,"Quatro"
"Engenharias_II","UFCG","Acad",2007.0,1979.0,16,66,0,NA,79,76,16,4,13,16,10,7,10,0,3,151,0,2,0,0,0,"Quatro"
"Engenharias_II","UFF","Acad",2000.0,1994.0,9,15,8,1.875,84,84,19,6,21,19,9,7,3,0,0,129,1,3,0,0,0,"Quatro"
"Engenharias_II","UFMG","Acad",2006.0,1992.0,12,26,2,13.0,42,41,19,3,7,9,2,1,0,0,1,72,0,8,0,0,0,"Quatro"
"Engenharias_II","UFPE","Acad",2005.0,1994.0,14,41,3,13.66666667,56,47,14,6,15,8,2,1,1,0,9,193,1,6,0,0,0,"Quatro"
"Engenharias_II","UFRJ","Prof",NA,2009.0,44,0,0,NA,119,104,51,8,12,14,13,6,0,0,15,167,0,8,0,0,2,"Quatro"
"Engenharias_II","UNIFEI","Acad",NA,2001.0,13,18,0,NA,56,56,7,12,18,8,9,1,1,0,0,65,0,0,0,0,0,"Quatro"
"Engenharias_II","UNIT-SE","Acad",NA,2005.0,12,22,0,NA,78,75,38,14,12,7,4,0,0,0,3,119,0,1,0,0,0,"Quatro"
"Engenharias_II","USP","Acad",1980.0,1970.0,10,31,13,2.384615385,43,40,5,0,16,2,15,1,1,0,3,62,0,12,0,1,1,"Quatro"
"Engenharias_II","FURB","Acad",NA,2008.0,9,0,0,NA,16,15,7,0,2,2,2,2,0,0,1,17,0,2,0,0,0,"Tres"
"Engenharias_II","IEN","Prof",NA,2004.0,12,14,0,NA,25,24,3,4,11,3,2,0,1,0,1,63,0,0,0,0,0,"Tres"
"Engenharias_II","IFES","Acad",NA,2009.0,9,0,0,NA,3,3,1,0,0,2,0,0,0,0,0,34,0,1,0,0,0,"Tres"
"Engenharias_II","UEPG","Acad",NA,2001.0,11,21,0,NA,33,33,10,0,5,11,3,2,2,0,0,72,0,0,0,0,0,"Tres"
"Engenharias_II","UERJ","Acad",NA,2007.0,13,3,0,NA,49,45,12,4,11,3,7,8,0,1,3,83,0,6,0,0,0,"Tres"
"Engenharias_II","UFAL","Acad",NA,2006.0,15,8,0,NA,54,47,21,8,8,6,0,3,1,0,7,124,0,4,0,0,0,"Tres"
"Engenharias_II","UFF","Acad",NA,2009.0,13,0,0,NA,15,15,6,0,4,4,1,0,0,0,0,51,0,0,0,0,0,"Tres"
"Engenharias_II","UFOP","Acad",NA,1998.0,14,39,0,NA,44,40,3,2,25,1,6,1,2,0,4,157,0,19,0,2,0,"Tres"
"Engenharias_II","UFPA","Acad",NA,1992.0,11,29,0,NA,25,25,1,5,7,8,0,1,3,0,0,119,0,7,0,0,1,"Tres"
"Engenharias_II","UFPR","Acad",NA,2007.0,8,6,0,NA,68,64,21,11,17,6,9,0,0,0,4,43,0,2,0,0,0,"Tres"
"Engenharias_II","UFRGS","Prof",NA,2006.0,13,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,"Tres"
"Engenharias_II","UFRRJ","Acad",NA,2000.0,12,13,0,NA,30,30,2,6,6,5,3,6,2,0,0,79,1,5,0,0,0,"Tres"
"Engenharias_II","UNICAP","Acad",NA,2005.0,15,36,0,NA,39,37,4,0,3,7,8,7,8,0,2,122,0,34,0,0,0,"Tres"
"Engenharias_II","UNILASALLE","Acad",NA,2009.0,10,0,0,NA,6,5,1,0,1,2,0,0,1,0,1,9,0,3,0,0,1,"Tres"
"Engenharias_II","UNIOESTE","Acad",NA,2006.0,9,25,0,NA,51,49,20,2,4,6,12,0,5,0,2,128,0,2,0,0,0,"Tres"
"Engenharias_II","UPM","Prof",NA,2007.0,9,13,0,NA,9,8,0,0,4,2,1,0,1,0,1,86,0,1,0,0,0,"Tres"
"Engenharias_III","UFRJ","Acad",1970.0,1965.0,20,61,27,2.259259259,125,117,37,19,42,2,2,9,6,3,5,309,0,12,2,0,0,"Sete"
"Engenharias_III","UFSC","Acad",1981.0,1969.0,42,174,47,3.70212766,183,165,32,25,34,30,14,17,13,3,15,537,1,31,0,0,2,"Sete"
"Engenharias_III","UFRGS","Acad",1986.0,1986.0,26,95,35,2.714285714,119,107,16,13,36,12,8,17,5,9,3,342,0,16,0,0,4,"Seis"
"Engenharias_III","UFRJ","Acad",1979.0,1967.0,25,128,63,2.031746032,162,132,6,30,35,12,10,21,18,6,24,254,27,97,4,0,1,"Seis"
"Engenharias_III","UFRJ","Acad",1989.0,1967.0,16,78,29,2.689655172,53,44,7,15,14,1,5,2,0,3,6,205,0,1,0,0,0,"Seis"
"Engenharias_III","UFU","Acad",1994.0,1985.0,22,52,33,1.575757576,123,112,11,15,20,32,8,6,20,4,7,324,2,6,0,0,0,"Seis"
"Engenharias_III","USP","Acad",1978.0,1971.0,55,109,42,2.595238095,206,184,26,60,46,14,14,14,10,6,16,553,3,27,3,2,2,"Seis"
"Engenharias_III","PUC-RIO","Acad",NA,1996.0,10,39,0,NA,50,40,13,8,6,4,2,3,4,0,10,61,2,22,0,0,1,"Cinco"
"Engenharias_III","UFMG","Acad",1998.0,1972.0,31,51,41,1.243902439,149,125,15,20,34,18,9,15,14,6,18,484,2,19,3,0,1,"Cinco"
"Engenharias_III","UFPE","Acad",2001.0,1979.0,14,64,17,3.764705882,62,56,2,9,3,17,8,4,13,0,6,178,4,17,1,0,4,"Cinco"
"Engenharias_III","UFPE","Prof",NA,2000.0,14,49,0,NA,61,55,2,9,3,17,7,4,13,0,6,162,4,17,1,0,2,"Cinco"
"Engenharias_III","UFPR","Acad",2003.0,1994.0,23,52,17,3.058823529,126,112,8,13,19,16,10,18,28,0,14,231,0,21,0,0,0,"Cinco"
"Engenharias_III","UFRGS","Acad",1999.0,1994.0,12,50,21,2.380952381,82,80,6,0,9,26,8,13,18,1,1,264,0,27,1,0,2,"Cinco"
"Engenharias_III","UFRGS","Prof",NA,2005.0,10,30,0,NA,58,57,5,0,9,23,3,6,11,0,1,196,0,18,0,0,4,"Cinco"
"Engenharias_III","UNESP/GUAR","Acad",1983.0,1983.0,31,78,49,1.591836735,204,178,24,31,34,34,11,11,33,17,9,315,2,11,0,0,1,"Cinco"
"Engenharias_III","UNICAMP","Acad",1999.0,1999.0,13,36,7,5.142857143,86,75,11,12,27,5,15,3,2,7,4,150,1,7,0,0,0,"Cinco"
